,0
feature30485,3.0
feature30486,3.0
feature30487,3.0
feature30488,17.0
feature30489,8.0
feature30490,2.0
feature30491,5.0
feature30492,24.0
feature30493,33.0
feature30494,2.0
feature30495,63.0
feature30496,13.0
feature30497,5.0
feature30498,11.0
feature30499,96.0
feature30500,2.0
feature30501,10.0
feature30502,110.0
feature30503,3.0
feature30504,2.0
feature30505,3.0
feature30506,5.0
feature30507,8.0
feature30508,2.0
feature30509,4.0
feature30510,2.0
feature30511,12.0
feature30512,4.0
feature30513,38.0
feature30514,27.0
feature30515,25.0
feature30516,21.0
feature30517,8.0
feature30518,125.0
feature30519,20.0
feature30520,5.0
feature30521,7.0
feature30522,3.0
feature30523,4.0
feature30524,5823.0
feature30525,120.0
feature30526,12.0
feature30527,28.0
feature30528,362.0
feature30529,2.0
feature30530,7.0
feature30531,3.0
feature30532,2.0
feature30533,9.0
feature30534,10.0
feature30535,2.0
feature30536,3.0
feature30537,94.0
feature30538,304.0
feature30539,2538.0
feature30540,2.0
feature30541,6.0
feature30542,211.0
feature30543,7.0
feature30544,154.0
feature30545,4.0
feature30546,36.0
feature30547,74.0
feature30548,11.0
feature30549,6.0
feature30550,133.0
feature30551,874.0
feature30552,21.0
feature30553,3.0
feature30554,3.0
feature30555,2.0
feature30556,7.0
feature30557,83.0
feature30558,2.0
feature30559,3.0
feature30560,2.0
feature30561,705.0
feature30562,36.0
feature30563,4.0
feature30564,5.0
feature30565,4.0
feature30566,5.0
feature30567,325.0
feature30568,6.0
feature30569,2.0
feature30570,5.0
feature30571,2.0
feature30572,5.0
feature30573,2.0
feature30574,4.0
feature30575,3.0
feature30576,15.0
feature30577,3.0
feature30578,3.0
feature30579,2.0
feature30580,155.0
feature30581,3.0
feature30582,30.0
feature30583,11.0
feature30584,11.0
feature30585,39.0
feature30586,6.0
feature30587,3.0
feature30588,6.0
feature30589,7.0
feature30590,6.0
feature30591,3.0
feature30592,23.0
feature30593,2.0
feature30594,5.0
feature30595,8.0
feature30596,2.0
feature30597,7.0
feature30598,21.0
feature30599,2.0
feature30600,9.0
feature30601,128.0
feature30602,3.0
feature30603,5.0
feature30604,61.0
feature30605,8.0
feature30606,2.0
feature30607,3.0
feature30608,6.0
feature30609,4.0
feature30610,66.0
feature30611,3.0
feature30612,63.0
feature30613,197.0
feature30614,2.0
feature30615,3.0
feature30616,16.0
feature30617,2.0
feature30618,18.0
feature30619,4.0
feature30620,79.0
feature30621,4.0
feature30622,5.0
feature30623,7.0
feature30624,44.0
feature30625,3.0
feature30626,14.0
feature30627,5.0
feature30628,2.0
feature30629,3.0
feature30630,12.0
feature30631,3.0
feature30632,20.0
feature30633,4.0
feature30634,10.0
feature30635,7.0
feature30636,9.0
feature30637,13.0
feature30638,6.0
feature30639,3.0
feature30640,9.0
feature30641,2.0
feature30642,2.0
feature30643,2.0
feature30644,3.0
feature30645,82.0
feature30646,6.0
feature30647,7.0
feature30648,4.0
feature30649,4.0
feature30650,95.0
feature30651,360.0
feature30652,3.0
feature30653,3.0
feature30654,11.0
feature30655,11.0
feature30656,3.0
feature30657,8.0
feature30658,7.0
feature30659,2.0
feature30660,4.0
feature30661,191.0
feature30662,2.0
feature30663,1483.0
feature30664,43.0
feature30665,20.0
feature30666,4.0
feature30667,3.0
feature30668,9.0
feature30669,74.0
feature30670,16.0
feature30671,7.0
feature30672,19.0
feature30673,2.0
feature30674,7.0
feature30675,29.0
feature30676,7.0
feature30677,3.0
feature30678,7.0
feature30679,2.0
feature30680,31.0
feature30681,12.0
feature30682,9.0
feature30683,2.0
feature30684,19.0
feature30685,284.0
feature30686,5.0
feature30687,2.0
feature30688,2.0
feature30689,4.0
feature30690,96.0
feature30691,141.0
feature30692,61.0
feature30693,16.0
feature30694,8.0
feature30695,12.0
feature30696,13.0
feature30697,2.0
feature30698,11.0
feature30699,10.0
feature30700,3.0
feature30701,15.0
feature30702,36.0
feature30703,10.0
feature30704,20.0
feature30705,7.0
feature30706,363.0
feature30707,3.0
feature30708,2.0
feature30709,116.0
feature30710,25.0
feature30711,2.0
feature30712,5.0
feature30713,4.0
feature30714,78.0
feature30715,15.0
feature30716,2.0
feature30717,6.0
feature30718,8.0
feature30719,3.0
feature30720,5.0
feature30721,178.0
feature30722,3.0
feature30723,8.0
feature30724,3.0
feature30725,7.0
feature30726,69.0
feature30727,7.0
feature30728,23.0
feature30729,18.0
feature30730,12.0
feature30731,197.0
feature30732,23.0
feature30733,4.0
feature30734,4.0
feature30735,4.0
feature30736,63.0
feature30737,3.0
feature30738,2.0
feature30739,2.0
feature30740,2.0
feature30741,41.0
feature30742,3.0
feature30743,381.0
feature30744,28.0
feature30745,36.0
feature30746,11.0
feature30747,4.0
feature30748,5.0
feature30749,15.0
feature30750,304.0
feature30751,2.0
feature30752,2.0
feature30753,21.0
feature30754,2.0
feature30755,6.0
feature30756,6.0
feature30757,3.0
feature30758,3.0
feature30759,9.0
feature30760,21.0
feature30761,8.0
feature30762,30.0
feature30763,4.0
feature30764,2.0
feature30765,4.0
feature30766,6.0
feature30767,5.0
feature30768,4.0
feature30769,47.0
feature30770,4.0
feature30771,18.0
feature30772,10.0
feature30773,3.0
feature30774,475.0
feature30775,6.0
feature30776,34.0
feature30777,44.0
feature30778,6.0
feature30779,7.0
feature30780,10.0
feature30781,5.0
feature30782,10.0
feature30783,2.0
feature30784,91.0
feature30785,105.0
feature30786,8.0
feature30787,39.0
feature30788,36.0
feature30789,2.0
feature30790,17.0
feature30791,5.0
feature30792,3.0
feature30793,18.0
feature30794,7.0
feature30795,42.0
feature30796,7.0
feature30797,3.0
feature30798,7.0
feature30799,567.0
feature30800,176.0
feature30801,14.0
feature30802,2.0
feature30803,3.0
feature30804,2.0
feature30805,43.0
feature30806,4.0
feature30807,5.0
feature30808,7.0
feature30809,6.0
feature30810,47.0
feature30811,2.0
feature30812,2.0
feature30813,47.0
feature30814,5.0
feature30815,3.0
feature30816,6.0
feature30817,20.0
feature30818,4.0
feature30819,4.0
feature30820,8.0
feature30821,4.0
feature30822,38.0
feature30823,23.0
feature30824,8.0
feature30825,7.0
feature30826,4.0
feature30827,3.0
feature30828,40.0
feature30829,20.0
feature30830,3.0
feature30831,3.0
feature30832,6.0
feature30833,3.0
feature30834,41.0
feature30835,13.0
feature30836,3.0
feature30837,3.0
feature30838,13.0
feature30839,3.0
feature30840,3.0
feature30841,9.0
feature30842,11.0
feature30843,3.0
feature30844,4.0
feature30845,3.0
feature30846,38.0
feature30847,13.0
feature30848,3.0
feature30849,4.0
feature30850,3.0
feature30851,12.0
feature30852,3.0
feature30853,21.0
feature30854,3.0
feature30855,6.0
feature30856,6.0
feature30857,280.0
feature30858,10.0
feature30859,3.0
feature30860,5.0
feature30861,33.0
feature30862,19.0
feature30863,2.0
feature30864,2.0
feature30865,3.0
feature30866,33.0
feature30867,2.0
feature30868,217.0
feature30869,794.0
feature30870,3.0
feature30871,6.0
feature30872,2.0
feature30873,39.0
feature30874,42.0
feature30875,4.0
feature30876,11.0
feature30877,4.0
feature30878,3.0
feature30879,5.0
feature30880,185.0
feature30881,4.0
feature30882,2.0
feature30883,57.0
feature30884,3.0
feature30885,38.0
feature30886,2.0
feature30887,3.0
feature30888,5.0
feature30889,4.0
feature30890,16.0
feature30891,12.0
feature30892,4.0
feature30893,4.0
feature30894,11.0
feature30895,3.0
feature30896,2.0
feature30897,38.0
feature30898,4.0
feature30899,4.0
feature30900,4.0
feature30901,17.0
feature30902,22.0
feature30903,6.0
feature30904,9.0
feature30905,7.0
feature30906,4.0
feature30907,12.0
feature30908,54.0
feature30909,3.0
feature30910,4.0
feature30911,9.0
feature30912,4.0
feature30913,12.0
feature30914,3.0
feature30915,8.0
feature30916,4.0
feature30917,6.0
feature30918,28.0
feature30919,6.0
feature30920,114.0
feature30921,8.0
feature30922,21.0
feature30923,28.0
feature30924,2.0
feature30925,4.0
feature30926,39.0
feature30927,3.0
feature30928,12.0
feature30929,2.0
feature30930,20.0
feature30931,6.0
feature30932,7.0
feature30933,21.0
feature30934,4.0
feature30935,3.0
feature30936,112.0
feature30937,2.0
feature30938,3.0
feature30939,19.0
feature30940,4.0
feature30941,174.0
feature30942,2.0
feature30943,4.0
feature30944,2.0
feature30945,3.0
feature30946,2.0
feature30947,4.0
feature30948,4.0
feature30949,4.0
feature30950,13.0
feature30951,9.0
feature30952,5.0
feature30953,15.0
feature30954,6.0
feature30955,9.0
feature30956,20.0
feature30957,13.0
feature30958,38.0
feature30959,13.0
feature30960,6.0
feature30961,4.0
feature30962,3.0
feature30963,17.0
feature30964,3.0
feature30965,12.0
feature30966,2.0
feature30967,67.0
feature30968,8.0
feature30969,4.0
feature30970,11.0
feature30971,5.0
feature30972,2.0
feature30973,4.0
feature30974,2.0
feature30975,8318.0
feature30976,3.0
feature30977,7.0
feature30978,16.0
feature30979,60.0
feature30980,91.0
feature30981,5.0
feature30982,8.0
feature30983,5.0
feature30984,104.0
feature30985,13.0
feature30986,10.0
feature30987,57.0
feature30988,2.0
feature30989,2.0
feature30990,5.0
feature30991,2.0
feature30992,34.0
feature30993,14.0
feature30994,82.0
feature30995,33.0
feature30996,12.0
feature30997,3.0
feature30998,21.0
feature30999,8.0
feature31000,9.0
feature31001,203.0
feature31002,410.0
feature31003,19.0
feature31004,22.0
feature31005,3.0
feature31006,10.0
feature31007,82.0
feature31008,9.0
feature31009,18.0
feature31010,13.0
feature31011,6.0
feature31012,10.0
feature31013,4.0
feature31014,43.0
feature31015,2.0
feature31016,4.0
feature31017,9.0
feature31018,5.0
feature31019,3.0
feature31020,22.0
feature31021,2.0
feature31022,5.0
feature31023,4.0
feature31024,3.0
feature31025,4.0
feature31026,6.0
feature31027,50.0
feature31028,5.0
feature31029,8.0
feature31030,3.0
feature31031,77.0
feature31032,156.0
feature31033,2.0
feature31034,267.0
feature31035,2.0
feature31036,2.0
feature31037,4.0
feature31038,4.0
feature31039,73.0
feature31040,4.0
feature31041,46.0
feature31042,4.0
feature31043,2.0
feature31044,2.0
feature31045,5.0
feature31046,15.0
feature31047,106.0
feature31048,239.0
feature31049,16.0
feature31050,6.0
feature31051,10.0
feature31052,15.0
feature31053,11.0
feature31054,6.0
feature31055,4.0
feature31056,26.0
feature31057,3.0
feature31058,4.0
feature31059,4.0
feature31060,3.0
feature31061,6.0
feature31062,72.0
feature31063,26.0
feature31064,4.0
feature31065,7.0
feature31066,3.0
feature31067,2.0
feature31068,5.0
feature31069,2.0
feature31070,59.0
feature31071,3.0
feature31072,3.0
feature31073,698.0
feature31074,3.0
feature31075,8.0
feature31076,5.0
feature31077,2.0
feature31078,120.0
feature31079,3.0
feature31080,3.0
feature31081,9.0
feature31082,79.0
feature31083,62.0
feature31084,38.0
feature31085,3.0
feature31086,14.0
feature31087,2.0
feature31088,6.0
feature31089,20.0
feature31090,3.0
feature31091,5.0
feature31092,8.0
feature31093,723.0
feature31094,15.0
feature31095,11.0
feature31096,3.0
feature31097,8.0
feature31098,5.0
feature31099,2.0
feature31100,252.0
feature31101,22.0
feature31102,4.0
feature31103,2.0
feature31104,26.0
feature31105,3.0
feature31106,333.0
feature31107,21.0
feature31108,7.0
feature31109,3.0
feature31110,14.0
feature31111,7.0
feature31112,167.0
feature31113,76.0
feature31114,17.0
feature31115,16.0
feature31116,5.0
feature31117,4.0
feature31118,2.0
feature31119,2.0
feature31120,2.0
feature31121,2.0
feature31122,33.0
feature31123,2.0
feature31124,24.0
feature31125,29.0
feature31126,17.0
feature31127,4.0
feature31128,3.0
feature31129,219.0
feature31130,6.0
feature31131,8.0
feature31132,190.0
feature31133,4.0
feature31134,20.0
feature31135,4.0
feature31136,16.0
feature31137,5.0
feature31138,10.0
feature31139,8.0
feature31140,3.0
feature31141,2.0
feature31142,2.0
feature31143,2.0
feature31144,2.0
feature31145,2.0
feature31146,3.0
feature31147,8.0
feature31148,4.0
feature31149,3.0
feature31150,2.0
feature31151,5.0
feature31152,3.0
feature31153,16.0
feature31154,4.0
feature31155,5.0
feature31156,141.0
feature31157,17.0
feature31158,3.0
feature31159,7.0
feature31160,26.0
feature31161,4.0
feature31162,9.0
feature31163,3.0
feature31164,7.0
feature31165,8.0
feature31166,11.0
feature31167,2606.0
feature31168,2.0
feature31169,23.0
feature31170,3.0
feature31171,4.0
feature31172,2.0
feature31173,12.0
feature31174,3.0
feature31175,7.0
feature31176,3.0
feature31177,16.0
feature31178,4.0
feature31179,36.0
feature31180,2.0
feature31181,38.0
feature31182,2.0
feature31183,7.0
feature31184,7.0
feature31185,69.0
feature31186,11.0
feature31187,12.0
feature31188,80.0
feature31189,4.0
feature31190,2.0
feature31191,2.0
feature31192,3.0
feature31193,5.0
feature31194,4.0
feature31195,4.0
feature31196,2.0
feature31197,3.0
feature31198,3.0
feature31199,3.0
feature31200,17.0
feature31201,4.0
feature31202,71.0
feature31203,7770.0
feature31204,523.0
feature31205,12.0
feature31206,48.0
feature31207,6.0
feature31208,3.0
feature31209,3.0
feature31210,7.0
feature31211,4.0
feature31212,3.0
feature31213,5.0
feature31214,2.0
feature31215,5.0
feature31216,69.0
feature31217,3.0
feature31218,4.0
feature31219,4.0
feature31220,3.0
feature31221,1952.0
feature31222,32.0
feature31223,2.0
feature31224,2.0
feature31225,4.0
feature31226,4.0
feature31227,3.0
feature31228,46.0
feature31229,9.0
feature31230,264.0
feature31231,7.0
feature31232,4.0
feature31233,16.0
feature31234,3.0
feature31235,125.0
feature31236,2.0
feature31237,5.0
feature31238,2.0
feature31239,17.0
feature31240,10.0
feature31241,2.0
feature31242,4.0
feature31243,7.0
feature31244,4.0
feature31245,3.0
feature31246,22.0
feature31247,38.0
feature31248,3.0
feature31249,3.0
feature31250,757.0
feature31251,3.0
feature31252,6.0
feature31253,8.0
feature31254,12.0
feature31255,9.0
feature31256,3.0
feature31257,13.0
feature31258,2.0
feature31259,3.0
feature31260,8.0
feature31261,55.0
feature31262,4.0
feature31263,15.0
feature31264,2.0
feature31265,5.0
feature31266,4.0
feature31267,16.0
feature31268,160.0
feature31269,3.0
feature31270,4.0
feature31271,3.0
feature31272,6.0
feature31273,6.0
feature31274,44.0
feature31275,5.0
feature31276,4.0
feature31277,551.0
feature31278,20.0
feature31279,61.0
feature31280,6.0
feature31281,19.0
feature31282,5.0
feature31283,2.0
feature31284,2.0
feature31285,4.0
feature31286,11.0
feature31287,2.0
feature31288,2.0
feature31289,16.0
feature31290,104.0
feature31291,2004.0
feature31292,2.0
feature31293,328.0
feature31294,4.0
feature31295,4.0
feature31296,5.0
feature31297,17.0
feature31298,3.0
feature31299,5.0
feature31300,2.0
feature31301,63.0
feature31302,2.0
feature31303,26.0
feature31304,20.0
feature31305,322.0
feature31306,6.0
feature31307,45.0
feature31308,41.0
feature31309,4.0
feature31310,17.0
feature31311,17.0
feature31312,39.0
feature31313,2.0
feature31314,3.0
feature31315,4.0
feature31316,40.0
feature31317,2.0
feature31318,3.0
feature31319,2.0
feature31320,2.0
feature31321,15.0
feature31322,440.0
feature31323,3.0
feature31324,5.0
feature31325,5.0
feature31326,2.0
feature31327,13.0
feature31328,5.0
feature31329,4.0
feature31330,32.0
feature31331,47.0
feature31332,68.0
feature31333,3.0
feature31334,24.0
feature31335,3.0
feature31336,4.0
feature31337,4.0
feature31338,10.0
feature31339,29.0
feature31340,8.0
feature31341,4.0
feature31342,88.0
feature31343,2.0
feature31344,3.0
feature31345,2.0
feature31346,22.0
feature31347,28.0
feature31348,11.0
feature31349,3.0
feature31350,4.0
feature31351,63.0
feature31352,2.0
feature31353,3.0
feature31354,6.0
feature31355,210.0
feature31356,2.0
feature31357,6.0
feature31358,8.0
feature31359,2.0
feature31360,7.0
feature31361,7.0
feature31362,4.0
feature31363,9.0
feature31364,3.0
feature31365,3.0
feature31366,30.0
feature31367,24.0
feature31368,9.0
feature31369,4.0
feature31370,28.0
feature31371,14.0
feature31372,2.0
feature31373,5.0
feature31374,11.0
feature31375,9.0
feature31376,28.0
feature31377,3964.0
feature31378,7.0
feature31379,8.0
feature31380,38.0
feature31381,4.0
feature31382,2.0
feature31383,4.0
feature31384,2.0
feature31385,721.0
feature31386,4.0
feature31387,10.0
feature31388,2.0
feature31389,8.0
feature31390,2.0
feature31391,8.0
feature31392,2.0
feature31393,5.0
feature31394,16.0
feature31395,4.0
feature31396,15.0
feature31397,244.0
feature31398,12.0
feature31399,3.0
feature31400,3.0
feature31401,24.0
feature31402,3.0
feature31403,295.0
feature31404,76.0
feature31405,28.0
feature31406,2.0
feature31407,101.0
feature31408,16.0
feature31409,10.0
feature31410,2.0
feature31411,9.0
feature31412,457.0
feature31413,6.0
feature31414,29.0
feature31415,14.0
feature31416,4.0
feature31417,4.0
feature31418,4.0
feature31419,80.0
feature31420,2.0
feature31421,21.0
feature31422,19.0
feature31423,3.0
feature31424,9.0
feature31425,3.0
feature31426,5.0
feature31427,84.0
feature31428,409.0
feature31429,107.0
feature31430,3.0
feature31431,6.0
feature31432,4.0
feature31433,4.0
feature31434,7.0
feature31435,64.0
feature31436,9.0
feature31437,2.0
feature31438,767.0
feature31439,4.0
feature31440,16.0
feature31441,7.0
feature31442,8.0
feature31443,183.0
feature31444,2.0
feature31445,38.0
feature31446,211.0
feature31447,13.0
feature31448,4.0
feature31449,11.0
feature31450,3.0
feature31451,9.0
feature31452,3.0
feature31453,6.0
feature31454,12.0
feature31455,5.0
feature31456,6.0
feature31457,2.0
feature31458,6.0
feature31459,2.0
feature31460,4.0
feature31461,64.0
feature31462,148.0
feature31463,3.0
feature31464,2.0
feature31465,174.0
feature31466,69.0
feature31467,110.0
feature31468,9.0
feature31469,3.0
feature31470,101.0
feature31471,93.0
feature31472,162.0
feature31473,13.0
feature31474,2.0
feature31475,4530.0
feature31476,3.0
feature31477,119.0
feature31478,6.0
feature31479,54.0
feature31480,5.0
feature31481,83.0
feature31482,2.0
feature31483,2.0
feature31484,4.0
feature31485,2.0
feature31486,176.0
feature31487,5.0
feature31488,12.0
feature31489,3.0
feature31490,2.0
feature31491,5.0
feature31492,5.0
feature31493,123.0
feature31494,2.0
feature31495,6.0
feature31496,2.0
feature31497,10.0
feature31498,6.0
feature31499,5.0
feature31500,3.0
feature31501,21.0
feature31502,53.0
feature31503,12.0
feature31504,12.0
